id frame_id y x conf
6164 514.0 0.615951 1.220104 0.946577
6165 514.0 0.855255 0.578382 0.946412
6166 514.0 0.54256 1.106864 0.916162
6167 514.0 0.182181 1.38137 0.927216
6168 514.0 0.195956 1.121242 0.93815
6169 515.0 0.616738 1.219452 0.946983
6170 515.0 0.185659 1.382246 0.928385
6171 515.0 0.0520811 0.456674 0.920374
6172 515.0 0.542638 1.106402 0.916343
6173 515.0 0.622433 0.691214 0.952964
6174 515.0 0.0481108 1.40044 0.933204
6175 515.0 0.562541 0.536232 0.942403
6176 515.0 0.588966 1.885704 0.937453
6177 515.0 0.34697 0.639616 0.953186
6178 515.0 0.195874 1.121322 0.93697
6179 515.0 0.306339 0.1623242 0.948672
6180 515.0 0.855222 0.578354 0.946018
6181 516.0 0.347041 0.639526 0.953386
6182 516.0 0.588654 1.885654 0.938431
6183 516.0 0.562458 0.536118 0.941877
6184 516.0 0.0479095 1.399858 0.927448
6185 516.0 0.622448 0.691256 0.953036
6186 516.0 0.85526 0.578408 0.946077
6187 516.0 0.196005 1.121486 0.93741
6188 516.0 0.305958 0.1622442 0.949492
6189 516.0 0.617199 1.219304 0.947795
6190 516.0 0.188694 1.382758 0.928927
6191 516.0 0.0525417 0.456026 0.923757
6192 516.0 0.542743 1.105708 0.916377
6193 517.0 0.347087 0.639308 0.953088
6194 517.0 0.588265 1.885414 0.938344
6195 517.0 0.562416 0.536108 0.941448
6196 517.0 0.190031 1.382426 0.927397
6197 517.0 0.0528123 0.455698 0.925869
6198 517.0 0.542768 1.105194 0.917234
6199 517.0 0.617074 1.219104 0.948535
6200 517.0 0.30564 0.1621698 0.949698
6201 517.0 0.195794 1.121762 0.938001
6202 517.0 0.855121 0.578498 0.945177
6203 517.0 0.622484 0.691258 0.953263
6204 517.0 0.0478802 1.399652 0.925189
6205 518.0 0.542747 1.104212 0.918058
6206 518.0 0.0528867 0.45531 0.926711
6207 518.0 0.194216 1.383074 0.926365
6208 518.0 0.616886 1.219026 0.948896
6209 518.0 0.305262 0.161966 0.949978
6210 518.0 0.195983 1.122182 0.936659
6211 518.0 0.0478737 1.39942 0.924439
6212 518.0 0.622566 0.691314 0.953567
6213 518.0 0.562383 0.536582 0.940902
6214 518.0 0.588383 1.885354 0.939621
6215 518.0 0.855135 0.578544 0.945277
6216 518.0 0.34715 0.639108 0.953035
6217 519.0 0.0477159 1.398916 0.924006
6218 519.0 0.562414 0.536998 0.941204
6219 519.0 0.588419 1.885324 0.93976
6220 519.0 0.6226 0.69139 0.953456
6221 519.0 0.347157 0.63892 0.953413
6222 519.0 0.196123 1.122658 0.935428
6223 519.0 0.855193 0.57857 0.944509
6224 519.0 0.616714 1.21891 0.948973
6225 519.0 0.196718 1.383366 0.924952
6226 519.0 0.052959 0.455348 0.92616
6227 519.0 0.54264 1.103332 0.918081
6228 519.0 0.304981 0.1617284 0.950363
6229 520.0 0.542596 1.102602 0.91988
6230 520.0 0.198575 1.383076 0.923878
6231 520.0 0.616367 1.218748 0.949337
6232 520.0 0.304753 0.1616882 0.950387
6233 520.0 0.196213 1.12294 0.934924
6234 520.0 0.0529043 0.455406 0.925882
6235 520.0 0.62261 0.691474 0.953631
6236 520.0 0.0475907 1.39884 0.922737
6237 520.0 0.562489 0.537272 0.942497
6238 520.0 0.588298 1.885298 0.940524
6239 520.0 0.347113 0.638968 0.953665
6240 520.0 0.85493 0.578532 0.944861
6241 521.0 0.542694 1.100872 0.925585
6242 521.0 0.0529139 0.455408 0.926377
6243 521.0 0.200177 1.383184 0.924343
6244 521.0 0.616195 1.218728 0.949031
6245 521.0 0.304647 0.1616772 0.950502
6246 521.0 0.196424 1.123626 0.935668
6247 521.0 0.622693 0.691568 0.953365
6248 521.0 0.0475815 1.398568 0.92502
6249 521.0 0.562353 0.537602 0.938437
6250 521.0 0.588216 1.88524 0.940711
6251 521.0 0.347176 0.638862 0.953616
6252 521.0 0.854828 0.578446 0.944896
6253 522.0 0.588271 1.88501 0.94095
6254 522.0 0.561758 0.538072 0.934072
6255 522.0 0.0476958 1.398318 0.92698
6256 522.0 0.304654 0.161686 0.950834
6257 522.0 0.854752 0.578382 0.943968
6258 522.0 0.196394 1.124092 0.934399
6259 522.0 0.61613 1.218426 0.949028
6260 522.0 0.203314 1.383862 0.923367
6261 522.0 0.0527964 0.4554 0.927767
6262 522.0 0.542259 1.099402 0.929859
6263 522.0 0.622788 0.69166 0.953052
6264 522.0 0.347303 0.638526 0.953695
6265 523.0 0.854765 0.5783 0.944278
6266 523.0 0.196448 1.124362 0.937591
6267 523.0 0.541579 1.098246 0.928973
6268 523.0 0.0528841 0.455276 0.927956
6269 523.0 0.205167 1.384516 0.927833
6270 523.0 0.616151 1.217998 0.949038
6271 523.0 0.347382 0.638452 0.953619
6272 523.0 0.588767 1.884418 0.940419
6273 523.0 0.561334 0.538342 0.933262
6274 523.0 0.0477368 1.398008 0.92779
6275 523.0 0.622817 0.691708 0.952843
6276 523.0 0.304691 0.1616584 0.950764
6277 524.0 0.0529562 0.454526 0.929268
6278 524.0 0.207883 1.385048 0.929906
6279 524.0 0.616451 1.21767 0.949648
6280 524.0 0.304694 0.161676 0.950638
6281 524.0 0.196566 1.1247 0.934157
6282 524.0 0.622842 0.691704 0.952791
6283 524.0 0.0477301 1.39786 0.927643
6284 524.0 0.560821 0.539712 0.93074
6285 524.0 0.540959 1.09729 0.928088
6286 524.0 0.347405 0.638584 0.953288
6287 524.0 0.854716 0.578256 0.94466
6288 524.0 0.588871 1.883748 0.940033
6289 525.0 0.347476 0.63853 0.952916
6290 525.0 0.55965 0.541546 0.924913
6291 525.0 0.0475467 1.39725 0.927345
6292 525.0 0.62291 0.69172 0.952652
6293 525.0 0.85475 0.57813 0.943792
6294 525.0 0.197152 1.124842 0.936905
6295 525.0 0.304698 0.1616658 0.950786
6296 525.0 0.616434 1.217248 0.949702
6297 525.0 0.210683 1.385848 0.927527
6298 525.0 0.0530531 0.45397 0.930124
6299 525.0 0.540333 1.096158 0.925213
6300 525.0 0.588686 1.883742 0.939802
6301 526.0 0.0529212 0.453718 0.930632
6302 526.0 0.210759 1.385622 0.923936
6303 526.0 0.616451 1.216962 0.950008
6304 526.0 0.304718 0.1616726 0.950733
6305 526.0 0.197305 1.124868 0.93506
6306 526.0 0.588527 1.88399 0.939987
6307 526.0 0.622972 0.691754 0.952673
6308 526.0 0.0468569 1.396566 0.925229
6309 526.0 0.558656 0.542796 0.922413
6310 526.0 0.347422 0.63843 0.952993
6311 526.0 0.854676 0.578058 0.942777
6312 526.0 0.539675 1.09537 0.923421
6313 527.0 0.538789 1.094754 0.92004
6314 527.0 0.209669 1.385172 0.92404
6315 527.0 0.197181 1.124726 0.935935
6316 527.0 0.854505 0.578234 0.941305
6317 527.0 0.0527527 0.453658 0.931074
6318 527.0 0.304719 0.1616778 0.950578
6319 527.0 0.616592 1.21663 0.950319
6320 527.0 0.0466317 1.396348 0.926564
6321 527.0 0.557808 0.54383 0.922209
6322 527.0 0.58864 1.884058 0.94025
6323 527.0 0.347442 0.638236 0.953853
6324 527.0 0.622989 0.69176 0.952987
6325 528.0 0.537944 1.094392 0.916491
6326 528.0 0.0526517 0.453586 0.931362
6327 528.0 0.208826 1.38495 0.92738
6328 528.0 0.616549 1.216148 0.950254
6329 528.0 0.197754 1.12523 0.935848
6330 528.0 0.623134 0.691876 0.95298
6331 528.0 0.0464483 1.396202 0.927819
6332 528.0 0.557205 0.54552 0.920747
6333 528.0 0.589581 1.883446 0.939411
6334 528.0 0.347527 0.638198 0.953943
6335 528.0 0.304655 0.1615778 0.950642
6336 528.0 0.854658 0.578166 0.941786
6337 529.0 0.052647 0.453698 0.931883
6338 529.0 0.199034 1.125736 0.93545
6339 529.0 0.8549 0.57787 0.940916
6340 529.0 0.623243 0.691972 0.952995
6341 529.0 0.0463333 1.39595 0.926767
6342 529.0 0.556906 0.546956 0.913618
6343 529.0 0.589818 1.882862 0.938934
6344 529.0 0.3475 0.637986 0.954142
6345 529.0 0.30448 0.1614698 0.95051
6346 529.0 0.616444 1.215878 0.949999
6347 529.0 0.208515 1.38453 0.927342
6348 529.0 0.537194 1.094102 0.914091
6349 530.0 0.85494 0.57781 0.940742
6350 530.0 0.616377 1.215614 0.949846
6351 530.0 0.207378 1.384268 0.927344
6352 530.0 0.623327 0.692036 0.952919
6353 530.0 0.0467492 1.396412 0.925381
6354 530.0 0.55667 0.547686 0.908885
6355 530.0 0.589816 1.882478 0.939375
6356 530.0 0.347474 0.637824 0.954405
6357 530.0 0.201116 1.12625 0.93436
6358 530.0 0.304469 0.1614158 0.950393
6359 530.0 0.0528072 0.453394 0.932835
6360 530.0 0.536126 1.094296 0.911781
6361 531.0 0.347468 0.63782 0.954232
6362 531.0 0.589643 1.882258 0.937955
6363 531.0 0.556114 0.54888 0.920172
6364 531.0 0.0469701 1.396212 0.924809
6365 531.0 0.623394 0.6921 0.952728
6366 531.0 0.854942 0.57784 0.940963
6367 531.0 0.202676 1.126568 0.934078
6368 531.0 0.304455 0.1613596 0.950522
6369 531.0 0.616331 1.215328 0.950035
6370 531.0 0.20601 1.384336 0.925177
6371 531.0 0.0527459 0.452614 0.932719
6372 531.0 0.536262 1.095452 0.908132
6373 532.0 0.589223 1.88191 0.938651
6374 532.0 0.347531 0.637856 0.954284
6375 532.0 0.55577 0.5501 0.923672
6376 532.0 0.0465908 1.395734 0.926237
6377 532.0 0.623434 0.69215 0.952459
6378 532.0 0.8549 0.577816 0.940532
6379 532.0 0.203501 1.126978 0.933681
6380 532.0 0.304435 0.161268 0.950435
6381 532.0 0.61634 1.215184 0.949898
6382 532.0 0.205712 1.384494 0.925741
6383 532.0 0.0527776 0.45205 0.932616
6384 532.0 0.535024 1.096166 0.907615
6385 533.0 0.854848 0.577778 0.94109
6386 533.0 0.0527853 0.452114 0.932479
6387 533.0 0.207309 1.385036 0.924862
6388 533.0 0.616277 1.215038 0.950183
6389 533.0 0.304394 0.1611988 0.950607
6390 533.0 0.204541 1.127452 0.932602
6391 533.0 0.537738 1.104448 0.908145
6392 533.0 0.623462 0.692198 0.952516
6393 533.0 0.0466576 1.395048 0.930323
6394 533.0 0.555407 0.550518 0.925647
6395 533.0 0.589732 1.881686 0.939598
6396 533.0 0.347587 0.637912 0.954318
6397 534.0 0.589505 1.881514 0.940113
6398 534.0 0.55561 0.550356 0.925692
6399 534.0 0.0465716 1.394966 0.928955
6400 534.0 0.854797 0.57777 0.941929
6401 534.0 0.30435 0.161105 0.950833
6402 534.0 0.34763 0.637848 0.95457
6403 534.0 0.616185 1.214968 0.949327
6404 534.0 0.204696 1.384786 0.927743
6405 534.0 0.0526676 0.452274 0.931794
6406 534.0 0.538397 1.11445 0.905039
6407 534.0 0.206806 1.12801 0.931263
6408 534.0 0.623493 0.692286 0.952455
6409 535.0 0.540517 1.124218 0.898026
6410 535.0 0.208652 1.128812 0.929252
6411 535.0 0.347704 0.637712 0.954684
6412 535.0 0.589485 1.881526 0.9411
6413 535.0 0.555958 0.549832 0.926873
6414 535.0 0.0465708 1.394708 0.934067
6415 535.0 0.623577 0.692404 0.952236
6416 535.0 0.854646 0.577646 0.942006
6417 535.0 0.304259 0.1610178 0.950891
6418 535.0 0.616246 1.214892 0.948635
6419 535.0 0.202195 1.385132 0.928663
6420 535.0 0.0529567 0.451552 0.932452
6421 536.0 0.0466758 1.394678 0.936735
6422 536.0 0.623623 0.69245 0.95203
6423 536.0 0.854618 0.57753 0.942298
6424 536.0 0.210999 1.13006 0.928075
6425 536.0 0.541568 1.134304 0.911022
6426 536.0 0.589601 1.881506 0.94124
6427 536.0 0.304228 0.1609962 0.95091
6428 536.0 0.616382 1.214624 0.948808
6429 536.0 0.202296 1.384924 0.924371
6430 536.0 0.347744 0.637708 0.954211
6431 536.0 0.556186 0.549124 0.92625
6432 536.0 0.0530616 0.451322 0.932111
6433 537.0 0.0531294 0.451086 0.932789
6434 537.0 0.347832 0.637488 0.954083
6435 537.0 0.589597 1.881318 0.941207
6436 537.0 0.556538 0.548678 0.92565
6437 537.0 0.0467052 1.39442 0.937794
6438 537.0 0.623691 0.692544 0.951844
6439 537.0 0.854477 0.577418 0.941426
6440 537.0 0.213063 1.130682 0.927751
6441 537.0 0.304162 0.1609486 0.950781
6442 537.0 0.616287 1.214178 0.949055
6443 537.0 0.543983 1.14437 0.898978
6444 537.0 0.201458 1.384572 0.927886
6445 538.0 0.0532999 0.450266 0.934164
6446 538.0 0.544629 1.153792 0.906795
6447 538.0 0.347972 0.637278 0.954124
6448 538.0 0.589631 1.881192 0.940984
6449 538.0 0.556961 0.54835 0.924094
6450 538.0 0.046802 1.39404 0.938591
6451 538.0 0.623781 0.692694 0.951792
6452 538.0 0.854361 0.577436 0.939488
6453 538.0 0.215188 1.131274 0.928142
6454 538.0 0.304148 0.160916 0.950609
6455 538.0 0.616198 1.213992 0.948895
6456 538.0 0.199848 1.384152 0.932098
6457 539.0 0.0534984 0.449398 0.934758
6458 539.0 0.541272 1.16087 0.916027
6459 539.0 0.198941 1.38414 0.932909
6460 539.0 0.304097 0.1609172 0.950419
6461 539.0 0.217063 1.132102 0.927688
6462 539.0 0.853994 0.57759 0.936956
6463 539.0 0.623889 0.692912 0.951653
6464 539.0 0.0467041 1.394052 0.938473
6465 539.0 0.557536 0.547 0.9252
6466 539.0 0.589749 1.880896 0.940765
6467 539.0 0.348287 0.637024 0.953845
6468 539.0 0.616121 1.213832 0.949211
6469 540.0 0.348458 0.636932 0.95394
6470 540.0 0.558208 0.545056 0.915983
6471 540.0 0.0466898 1.39418 0.937668
6472 540.0 0.624048 0.693236 0.951146
6473 540.0 0.853594 0.5778 0.936899
6474 540.0 0.218586 1.132856 0.927204
6475 540.0 0.304052 0.1609466 0.950415
6476 540.0 0.616172 1.213808 0.949182
6477 540.0 0.197581 1.38387 0.931564
6478 540.0 0.589596 1.880332 0.941457
6479 540.0 0.0535265 0.44908 0.932646
6480 540.0 0.537592 1.16414 0.913411
6481 541.0 0.558804 0.542888 0.91303
6482 541.0 0.046596 1.39391 0.937178
6483 541.0 0.624092 0.693428 0.951056
6484 541.0 0.853315 0.578104 0.936508
6485 541.0 0.589585 1.879782 0.941382
6486 541.0 0.348415 0.636866 0.954064
6487 541.0 0.220529 1.133762 0.925109
6488 541.0 0.304131 0.160962 0.949956
6489 541.0 0.616127 1.21364 0.948549
6490 541.0 0.197227 1.383922 0.92826
6491 541.0 0.0535533 0.449012 0.930737
6492 541.0 0.533726 1.168272 0.913157
6493 542.0 0.0536405 0.448634 0.931938
6494 542.0 0.589774 1.879538 0.940973
6495 542.0 0.561604 0.53789 0.909744
6496 542.0 0.0467156 1.393032 0.934264
6497 542.0 0.624275 0.69394 0.94947
6498 542.0 0.852821 0.578734 0.934996
6499 542.0 0.222195 1.134386 0.925043
6500 542.0 0.304029 0.1609122 0.949368
6501 542.0 0.616186 1.213402 0.948368
6502 542.0 0.197169 1.383872 0.925945
6503 542.0 0.530389 1.17176 0.895913
6504 542.0 0.348617 0.636466 0.954655
6505 543.0 0.852004 0.579554 0.936558
6506 543.0 0.348972 0.636398 0.954531
6507 543.0 0.589875 1.879452 0.940847
6508 543.0 0.566075 0.534132 0.913223
6509 543.0 0.0468094 1.392888 0.934263
6510 543.0 0.62465 0.694832 0.947556
6511 543.0 0.223571 1.13471 0.923223
6512 543.0 0.303972 0.1609204 0.948159
6513 543.0 0.616156 1.21312 0.948602
6514 543.0 0.19636 1.384076 0.925947
6515 543.0 0.0536155 0.448132 0.931083
6516 543.0 0.52602 1.17389 0.876676
6517 544.0 0.62494 0.695556 0.946448
6518 544.0 0.34929 0.636362 0.954367
6519 544.0 0.5899 1.87924 0.941043
6520 544.0 0.570231 0.530062 0.908623
6521 544.0 0.0466912 1.393682 0.934181
6522 544.0 0.225793 1.135472 0.928747
6523 544.0 0.303965 0.1610302 0.947126
6524 544.0 0.616145 1.212914 0.948339
6525 544.0 0.195765 1.383984 0.926268
6526 544.0 0.0534163 0.448066 0.929148
6527 544.0 0.522618 1.175558 0.841335
6528 544.0 0.851282 0.580114 0.937749
6529 545.0 0.349525 0.636212 0.954619
6530 545.0 0.574504 0.526892 0.910063
6531 545.0 0.0467064 1.393672 0.937245
6532 545.0 0.625151 0.696122 0.945397
6533 545.0 0.850753 0.580448 0.937746
6534 545.0 0.194773 1.383852 0.928767
6535 545.0 0.303809 0.1609816 0.947163
6536 545.0 0.616093 1.212826 0.948281
6537 545.0 0.0535745 0.447756 0.929254
6538 545.0 0.507777 1.201358 0.83165
6539 545.0 0.228286 1.135768 0.928557
6540 545.0 0.589918 1.879086 0.941101
6541 546.0 0.850363 0.580906 0.938041
6542 546.0 0.494185 1.232592 0.85854
6543 546.0 0.34972 0.63618 0.954062
6544 546.0 0.589918 1.878796 0.940501
6545 546.0 0.578703 0.52469 0.908049
6546 546.0 0.0466803 1.393552 0.936788
6547 546.0 0.625361 0.69667 0.944296
6548 546.0 0.230218 1.136398 0.927489
6549 546.0 0.304171 0.1605758 0.944618
6550 546.0 0.615868 1.21258 0.947498
6551 546.0 0.19405 1.383766 0.928918
6552 546.0 0.0538864 0.447066 0.929155
6553 547.0 0.193355 1.383484 0.931178
6554 547.0 0.615818 1.21238 0.949517
6555 547.0 0.304184 0.1587908 0.942704
6556 547.0 0.231882 1.137468 0.92871
6557 547.0 0.850006 0.581556 0.939035
6558 547.0 0.349751 0.636178 0.953944
6559 547.0 0.0465332 1.393134 0.938076
6560 547.0 0.583223 0.523676 0.920397
6561 547.0 0.589835 1.878606 0.940722
6562 547.0 0.0538223 0.446498 0.930244
6563 547.0 0.625507 0.697252 0.943761
6564 547.0 0.478653 1.267364 0.868506
6565 548.0 0.35006 0.635858 0.953687
6566 548.0 0.589779 1.878264 0.941414
6567 548.0 0.305077 0.1563978 0.938306
6568 548.0 0.588702 0.524094 0.913514
6569 548.0 0.0462927 1.392814 0.937853
6570 548.0 0.625638 0.69775 0.943051
6571 548.0 0.849645 0.582276 0.940805
6572 548.0 0.232088 1.137812 0.929664
6573 548.0 0.615781 1.212026 0.950188
6574 548.0 0.192869 1.383056 0.931581
6575 548.0 0.0537716 0.446018 0.931469
6576 548.0 0.462451 1.30204 0.878227
6577 549.0 0.452816 1.31573 0.912975
6578 549.0 0.350573 0.6359 0.95246
6579 549.0 0.0538511 0.445314 0.930959
6580 549.0 0.192186 1.38312 0.934764
6581 549.0 0.589795 1.87831 0.941065
6582 549.0 0.594497 0.524676 0.907996
6583 549.0 0.046102 1.392286 0.937344
6584 549.0 0.62586 0.698362 0.941865
6585 549.0 0.849052 0.5831 0.943858
6586 549.0 0.23199 1.137612 0.931498
6587 549.0 0.306957 0.1549968 0.935018
6588 549.0 0.615939 1.211752 0.94958
6589 550.0 0.0460581 1.391998 0.937477
6590 550.0 0.446761 1.32171 0.899922
6591 550.0 0.0540154 0.445336 0.929938
6592 550.0 0.192203 1.382642 0.935455
6593 550.0 0.615959 1.211532 0.949395
6594 550.0 0.5992 0.524026 0.902591
6595 550.0 0.308612 0.1536598 0.934038
6596 550.0 0.350961 0.635514 0.952231
6597 550.0 0.589847 1.878428 0.941299
6598 550.0 0.23184 1.137562 0.932591
6599 550.0 0.848728 0.583822 0.944554
6600 550.0 0.626177 0.698832 0.941664
6601 551.0 0.350946 0.635632 0.951831
6602 551.0 0.589863 1.878404 0.941533
6603 551.0 0.603055 0.523556 0.8936
6604 551.0 0.0459892 1.391732 0.937416
6605 551.0 0.848374 0.584376 0.944627
6606 551.0 0.230754 1.13759 0.933961
6607 551.0 0.309484 0.1501268 0.933563
6608 551.0 0.615927 1.211448 0.948837
6609 551.0 0.191582 1.38237 0.938869
6610 551.0 0.0542122 0.445216 0.9304
6611 551.0 0.437587 1.33326 0.898501
6612 551.0 0.626335 0.699334 0.940952
6613 552.0 0.19071 1.38213 0.938007
6614 552.0 0.0541398 0.44513 0.930936
6615 552.0 0.430162 1.348616 0.890491
6616 552.0 0.351102 0.635626 0.94992
6617 552.0 0.607254 0.525436 0.886494
6618 552.0 0.045993 1.391576 0.936337
6619 552.0 0.589852 1.878156 0.941017
6620 552.0 0.848193 0.584874 0.944432
6621 552.0 0.229578 1.137354 0.93419
6622 552.0 0.310815 0.1476126 0.933422
6623 552.0 0.615998 1.211444 0.948818
6624 552.0 0.626413 0.699846 0.941907
6625 553.0 0.616014 1.211382 0.950157
6626 553.0 0.420343 1.36613 0.869542
6627 553.0 0.0543158 0.444508 0.927987
6628 553.0 0.190056 1.381982 0.941645
6629 553.0 0.312767 0.145596 0.936572
6630 553.0 0.045875 1.391332 0.936073
6631 553.0 0.847857 0.585308 0.944591
6632 553.0 0.626627 0.700482 0.940995
6633 553.0 0.616648 0.534548 0.878095
6634 553.0 0.589913 1.877872 0.941079
6635 553.0 0.351479 0.635658 0.947343
6636 553.0 0.228196 1.137414 0.935597
6637 554.0 0.410282 1.381728 0.879811
6638 554.0 0.0541511 0.44438 0.926628
6639 554.0 0.615942 1.211248 0.949438
6640 554.0 0.313548 0.1437946 0.937723
6641 554.0 0.226729 1.137458 0.935187
6642 554.0 0.18981 1.382012 0.941574
6643 554.0 0.626809 0.700968 0.939883
6644 554.0 0.0457914 1.391192 0.936243
6645 554.0 0.656028 0.540624 0.866153
6646 554.0 0.589958 1.87763 0.940881
6647 554.0 0.351777 0.635416 0.950417
6648 554.0 0.847646 0.585608 0.941995
6649 555.0 0.847708 0.585728 0.941418
6650 555.0 0.225085 1.137218 0.931183
6651 555.0 0.314006 0.142883 0.938676
6652 555.0 0.615825 1.211166 0.94894
6653 555.0 0.189496 1.381948 0.942483
6654 555.0 0.0541417 0.444796 0.9288
6655 555.0 0.401496 1.397056 0.881942
6656 555.0 0.626841 0.701276 0.939589
6657 555.0 0.0457957 1.391092 0.935777
6658 555.0 0.685118 0.550528 0.899765
6659 555.0 0.589938 1.877262 0.9402
6660 555.0 0.352131 0.635498 0.94866
6661 556.0 0.715968 0.56236 0.907529
6662 556.0 0.0457418 1.390934 0.935034
6663 556.0 0.626902 0.701242 0.941616
6664 556.0 0.352504 0.6345 0.944149
6665 556.0 0.589927 1.876914 0.939718
6666 556.0 0.18922 1.381912 0.942015
6667 556.0 0.615791 1.211082 0.94869
6668 556.0 0.0541616 0.444822 0.929573
6669 556.0 0.392244 1.41443 0.88605
6670 556.0 0.847313 0.585612 0.938045
6671 556.0 0.314087 0.142758 0.939243
6672 556.0 0.224255 1.137356 0.930248
6673 557.0 0.352825 0.634526 0.94717
6674 557.0 0.589883 1.876784 0.93975
6675 557.0 0.745896 0.575444 0.889124
6676 557.0 0.0456865 1.390548 0.935342
6677 557.0 0.626799 0.700606 0.945858
6678 557.0 0.848084 0.58627 0.930319
6679 557.0 0.223548 1.137682 0.932248
6680 557.0 0.615765 1.210828 0.948945
6681 557.0 0.0542515 0.444514 0.928898
6682 557.0 0.389843 1.431096 0.89675
6683 557.0 0.313815 0.1429222 0.940706
6684 557.0 0.188876 1.38174 0.942691
6685 558.0 0.352795 0.634412 0.946989
6686 558.0 0.589874 1.876838 0.94017
6687 558.0 0.775589 0.588726 0.864667
6688 558.0 0.0455748 1.390298 0.935374
6689 558.0 0.626885 0.700102 0.940578
6690 558.0 0.847014 0.586138 0.931299
6691 558.0 0.222427 1.137662 0.930729
6692 558.0 0.615716 1.210524 0.94934
6693 558.0 0.313767 0.1431512 0.939688
6694 558.0 0.0543636 0.44382 0.929338
6695 558.0 0.188703 1.381562 0.942688
6696 558.0 0.389555 1.44687 0.875326
6697 559.0 0.353037 0.635338 0.946819
6698 559.0 0.589871 1.876832 0.940018
6699 559.0 0.0454702 1.389958 0.935649
6700 559.0 0.627079 0.700076 0.941617
6701 559.0 0.84623 0.585846 0.933265
6702 559.0 0.220315 1.137314 0.929636
6703 559.0 0.31344 0.143411 0.943533
6704 559.0 0.615744 1.21018 0.948783
6705 559.0 0.188503 1.381582 0.942948
6706 559.0 0.0544384 0.44303 0.929127
6707 559.0 0.802998 0.601178 0.871382
6708 559.0 0.390875 1.460278 0.878888
6709 560.0 0.35304 0.63493 0.948513
6710 560.0 0.589893 1.87679 0.939557
6711 560.0 0.811597 0.60547 0.893809
6712 560.0 0.0453742 1.38966 0.935163
6713 560.0 0.627119 0.699904 0.944207
6714 560.0 0.845831 0.585292 0.926282
6715 560.0 0.21908 1.137434 0.928489
6716 560.0 0.313198 0.143736 0.941496
6717 560.0 0.615755 1.209972 0.947845
6718 560.0 0.188334 1.381588 0.942982
6719 560.0 0.0545743 0.442302 0.92802
6720 560.0 0.392309 1.475064 0.88998
6721 561.0 0.394342 1.492596 0.893718
6722 561.0 0.35318 0.634686 0.948167
6723 561.0 0.589958 1.876704 0.939284
6724 561.0 0.817613 0.607716 0.908555
6725 561.0 0.0452947 1.389268 0.935823
6726 561.0 0.626883 0.699364 0.944211
6727 561.0 0.845917 0.585186 0.928225
6728 561.0 0.21785 1.13731 0.927433
6729 561.0 0.313039 0.1439288 0.941413
6730 561.0 0.615973 1.209702 0.947654
6731 561.0 0.188038 1.381296 0.943791
6732 561.0 0.0547742 0.441852 0.926972
6733 562.0 0.216932 1.137576 0.926623
6734 562.0 0.846085 0.585378 0.929829
6735 562.0 0.62688 0.699226 0.944212
6736 562.0 0.0451886 1.389084 0.936604
6737 562.0 0.353506 0.634652 0.94768
6738 562.0 0.589978 1.876598 0.939291
6739 562.0 0.0549464 0.441376 0.926211
6740 562.0 0.187495 1.381044 0.944427
6741 562.0 0.820597 0.608726 0.918557
6742 562.0 0.312876 0.1441518 0.942345
6743 562.0 0.395697 1.510184 0.900888
6744 562.0 0.616288 1.209336 0.947533
6745 563.0 0.353783 0.63423 0.94578
6746 563.0 0.396866 1.526388 0.906918
6747 563.0 0.0549664 0.441262 0.925811
6748 563.0 0.186945 1.380874 0.944896
6749 563.0 0.61617 1.20911 0.946888
6750 563.0 0.59002 1.876458 0.938731
6751 563.0 0.215567 1.1375 0.925388
6752 563.0 0.845825 0.585816 0.929823
6753 563.0 0.626897 0.699106 0.944347
6754 563.0 0.0452534 1.388904 0.937718
6755 563.0 0.312717 0.144347 0.942509
6756 563.0 0.820588 0.609662 0.919346
6757 564.0 0.397689 1.542078 0.915372
6758 564.0 0.0549447 0.440978 0.924966
6759 564.0 0.616078 1.208858 0.94719
6760 564.0 0.31251 0.1446348 0.943353
6761 564.0 0.186504 1.380684 0.944918
6762 564.0 0.626933 0.698992 0.9449
6763 564.0 0.0452583 1.388842 0.938602
6764 564.0 0.820137 0.61045 0.919909
6765 564.0 0.590042 1.876434 0.938885
6766 564.0 0.354044 0.634564 0.946501
6767 564.0 0.214602 1.1379 0.925409
6768 564.0 0.845867 0.586496 0.930458
6769 565.0 0.354532 0.633972 0.944333
6770 565.0 0.59026 1.876644 0.938756
6771 565.0 0.819566 0.610832 0.923239
6772 565.0 0.045061 1.38859 0.937721
6773 565.0 0.627132 0.698674 0.945981
6774 565.0 0.845894 0.586758 0.933165
6775 565.0 0.213748 1.138414 0.927982
6776 565.0 0.312359 0.144906 0.943694
6777 565.0 0.61615 1.208418 0.947327
6778 565.0 0.186101 1.38041 0.944417
6779 565.0 0.0550696 0.440634 0.924572
6780 565.0 0.398187 1.558924 0.913996
6781 566.0 0.0449307 1.387872 0.937492
6782 566.0 0.819349 0.610882 0.925352
6783 566.0 0.590387 1.876806 0.938876
6784 566.0 0.35458 0.633774 0.945599
6785 566.0 0.312173 0.1452266 0.94446
6786 566.0 0.61615 1.208082 0.947342
6787 566.0 0.185681 1.380172 0.944083
6788 566.0 0.0551727 0.44024 0.923628
6789 566.0 0.627214 0.698416 0.94687
6790 566.0 0.21234 1.13761 0.927989
6791 566.0 0.398627 1.575828 0.913926
6792 566.0 0.846374 0.58636 0.935795
