id frame_id y x conf
68 6.0 0.382597 1.805784 0.906242
69 6.0 0.221466 0.921316 0.878559
70 6.0 0.183875 0.959122 0.863951
71 6.0 0.348676 0.637844 0.924443
72 6.0 0.866984 1.446386 0.864569
73 7.0 0.18426 0.95919 0.865483
74 7.0 0.221337 0.921092 0.879009
75 7.0 0.65631 0.2618 0.878625
76 7.0 0.0370748 1.119068 0.873638
77 7.0 0.865489 0.577782 0.908109
78 7.0 0.900765 1.076134 0.899858
79 7.0 0.636632 0.669986 0.897622
80 7.0 0.509069 1.553684 0.897799
81 7.0 0.868656 1.46643 0.860573
82 7.0 0.319162 1.37241 0.895214
83 7.0 0.34851 0.637856 0.923619
84 7.0 0.382659 1.805834 0.905926
85 8.0 0.872443 1.485882 0.857568
86 8.0 0.34833 0.638102 0.925704
87 8.0 0.38277 1.805686 0.906996
88 8.0 0.8651 0.577246 0.907919
89 8.0 0.900818 1.076072 0.899837
90 8.0 0.637112 0.671074 0.898536
91 8.0 0.508433 1.553154 0.90036
92 8.0 0.318101 1.37202 0.891556
93 8.0 0.0372388 1.119408 0.872203
94 8.0 0.656313 0.26184 0.88084
95 8.0 0.221859 0.920604 0.880648
96 8.0 0.186784 0.959436 0.873757
97 9.0 0.656708 0.261768 0.881755
98 9.0 0.348474 0.638978 0.924456
99 9.0 0.38295 1.80558 0.908996
100 9.0 0.875169 1.494344 0.865954
101 9.0 0.189773 0.959972 0.873336
102 9.0 0.0374934 1.119744 0.869591
103 9.0 0.900869 1.076122 0.899708
104 9.0 0.636454 0.671798 0.897516
105 9.0 0.508329 1.5526 0.903809
106 9.0 0.316358 1.371618 0.892354
107 9.0 0.86513 0.57705 0.907355
108 9.0 0.222345 0.92032 0.878103
109 10.0 0.0375895 1.119894 0.870121
110 10.0 0.348795 0.639656 0.923158
111 10.0 0.383358 1.805478 0.908447
112 10.0 0.864969 0.576766 0.909535
113 10.0 0.636314 0.672932 0.898819
114 10.0 0.508412 1.55273 0.902083
115 10.0 0.900851 1.076318 0.899841
116 10.0 0.876135 1.497038 0.880207
117 10.0 0.658359 0.261224 0.879287
118 10.0 0.191482 0.960102 0.86897
119 10.0 0.223113 0.920452 0.87284
120 10.0 0.313696 1.370972 0.882396
121 11.0 0.383888 1.805336 0.909189
122 11.0 0.349115 0.639666 0.923574
123 11.0 0.635974 0.67316 0.899936
124 11.0 0.508332 1.552752 0.902165
125 11.0 0.312798 1.370088 0.87712
126 11.0 0.03764 1.119896 0.869814
127 11.0 0.66029 0.261396 0.879383
128 11.0 0.875072 1.498494 0.875887
129 11.0 0.191951 0.959754 0.866607
130 11.0 0.865141 0.576674 0.907522
131 11.0 0.223838 0.92054 0.870965
132 11.0 0.900766 1.076454 0.899642
133 12.0 0.50812 1.552714 0.902636
134 12.0 0.86521 0.576786 0.909408
135 12.0 0.900601 1.076618 0.899814
136 12.0 0.635988 0.673304 0.898278
137 12.0 0.224567 0.91971 0.870422
138 12.0 0.0376752 1.11994 0.869072
139 12.0 0.192945 0.959014 0.868574
140 12.0 0.874756 1.50083 0.877509
141 12.0 0.383656 1.805546 0.909797
142 12.0 0.661118 0.26176 0.881755
143 12.0 0.311733 1.369662 0.875528
144 12.0 0.349244 0.639578 0.922522
145 13.0 0.874385 1.501446 0.881535
146 13.0 0.193832 0.958702 0.871695
147 13.0 0.661314 0.261976 0.881106
148 13.0 0.0376129 1.119862 0.869592
149 13.0 0.309693 1.369004 0.87608
150 13.0 0.508132 1.552672 0.90325
151 13.0 0.635607 0.673288 0.898507
152 13.0 0.900142 1.076928 0.900556
153 13.0 0.865265 0.57642 0.908028
154 13.0 0.383527 1.806126 0.897712
155 13.0 0.349132 0.639572 0.922308
156 13.0 0.225148 0.918734 0.873103
157 14.0 0.349157 0.639718 0.921353
158 14.0 0.865342 0.576404 0.90718
159 14.0 0.194648 0.958296 0.872281
160 14.0 0.661565 0.261774 0.880474
161 14.0 0.383679 1.807206 0.900114
162 14.0 0.0376223 1.11983 0.868742
163 14.0 0.874184 1.501498 0.878015
164 14.0 0.307665 1.368632 0.874405
165 14.0 0.50825 1.552746 0.90336
166 14.0 0.634578 0.673378 0.899768
167 14.0 0.899532 1.077536 0.902228
168 14.0 0.225195 0.917848 0.872656
169 15.0 0.384168 1.80789 0.901366
170 15.0 0.661588 0.261684 0.882027
171 15.0 0.0376995 1.119838 0.867807
172 15.0 0.225411 0.91719 0.872721
173 15.0 0.307832 1.368058 0.875225
174 15.0 0.873784 1.501344 0.883185
175 15.0 0.195976 0.95775 0.874525
176 15.0 0.349301 0.639536 0.922745
177 15.0 0.865339 0.57609 0.906408
178 15.0 0.508234 1.552704 0.903515
179 15.0 0.633951 0.673494 0.899853
180 15.0 0.899266 1.078104 0.903439
181 16.0 0.349363 0.639318 0.922413
182 16.0 0.384811 1.807514 0.903242
183 16.0 0.86537 0.57614 0.90622
184 16.0 0.197452 0.957966 0.866295
185 16.0 0.873502 1.501204 0.884082
186 16.0 0.899221 1.0783 0.903189
187 16.0 0.661389 0.261676 0.881901
188 16.0 0.0377205 1.11969 0.867569
189 16.0 0.225944 0.916572 0.870797
190 16.0 0.307299 1.367328 0.876046
191 16.0 0.633111 0.673594 0.901909
192 16.0 0.508352 1.55296 0.902611
193 17.0 0.349365 0.639344 0.922287
194 17.0 0.384668 1.807438 0.909118
195 17.0 0.865267 0.576398 0.907295
196 17.0 0.89919 1.078328 0.903038
197 17.0 0.631852 0.673992 0.899936
198 17.0 0.508059 1.552914 0.90395
199 17.0 0.30727 1.366686 0.873849
200 17.0 0.227099 0.915878 0.872842
201 17.0 0.0376512 1.118934 0.868789
202 17.0 0.661203 0.261758 0.882891
203 17.0 0.873357 1.5012 0.884094
204 17.0 0.198677 0.957484 0.864556
205 18.0 0.3493 0.639478 0.921665
206 18.0 0.384778 1.807534 0.908342
207 18.0 0.200415 0.957192 0.86945
208 18.0 0.865263 0.575976 0.904983
209 18.0 0.899206 1.078222 0.90304
210 18.0 0.630933 0.674584 0.900379
211 18.0 0.507929 1.552808 0.904569
212 18.0 0.66105 0.261864 0.883181
213 18.0 0.873181 1.50152 0.884978
214 18.0 0.306032 1.367036 0.876649
215 18.0 0.228084 0.915776 0.876412
216 18.0 0.0371544 1.11632 0.865967
217 19.0 0.227696 0.91648 0.879143
218 19.0 0.037392 1.116074 0.853365
219 19.0 0.661016 0.261932 0.88318
220 19.0 0.202675 0.958196 0.876236
221 19.0 0.305425 1.366596 0.878575
222 19.0 0.630392 0.675044 0.901662
223 19.0 0.89912 1.078266 0.903183
224 19.0 0.865441 0.576254 0.903112
225 19.0 0.384715 1.80746 0.906843
226 19.0 0.349366 0.639304 0.920469
227 19.0 0.873215 1.503782 0.889627
228 19.0 0.507899 1.552266 0.904332
229 20.0 0.349428 0.639074 0.919116
230 20.0 0.203996 0.958836 0.873189
231 20.0 0.660968 0.26194 0.883119
232 20.0 0.0427707 1.117544 0.794391
233 20.0 0.384724 1.807554 0.906566
234 20.0 0.865501 0.576344 0.902188
235 20.0 0.898954 1.078462 0.903452
236 20.0 0.22796 0.916202 0.879049
237 20.0 0.304674 1.36562 0.876454
238 20.0 0.508007 1.552058 0.903306
239 20.0 0.630182 0.675794 0.900821
240 20.0 0.873692 1.50417 0.884679
241 21.0 0.228363 0.915046 0.87539
242 21.0 0.349522 0.639022 0.919585
243 21.0 0.864792 0.577182 0.90397
244 21.0 0.898903 1.07858 0.903459
245 21.0 0.630588 0.675804 0.900372
246 21.0 0.507738 1.551848 0.904829
247 21.0 0.304856 1.365228 0.87601
248 21.0 0.874438 1.505154 0.884836
249 21.0 0.205456 0.958172 0.876561
250 21.0 0.661046 0.262092 0.883452
251 21.0 0.0493991 1.120264 0.802688
252 21.0 0.384581 1.807504 0.904855
253 22.0 0.349479 0.63926 0.922217
254 22.0 0.384369 1.807566 0.904919
255 22.0 0.873526 1.50723 0.901913
256 22.0 0.661119 0.262084 0.883566
257 22.0 0.0534783 1.122562 0.810403
258 22.0 0.228472 0.914424 0.87327
259 22.0 0.302289 1.364212 0.881901
260 22.0 0.206591 0.957518 0.878927
261 22.0 0.630615 0.6762 0.902294
262 22.0 0.89889 1.078654 0.903596
263 22.0 0.864077 0.577356 0.905363
264 22.0 0.50783 1.551806 0.904699
265 23.0 0.863871 0.577746 0.904556
266 23.0 0.898973 1.078574 0.903872
267 23.0 0.507842 1.551668 0.904439
268 23.0 0.301489 1.363704 0.877303
269 23.0 0.22806 0.91384 0.871598
270 23.0 0.0553432 1.12354 0.81128
271 23.0 0.384247 1.807606 0.905337
272 23.0 0.661027 0.262076 0.884041
273 23.0 0.349468 0.639186 0.921998
274 23.0 0.873322 1.507492 0.910733
275 23.0 0.208036 0.957034 0.878868
276 23.0 0.63043 0.676764 0.901628
277 24.0 0.209784 0.956632 0.875778
278 24.0 0.863782 0.577036 0.903672
279 24.0 0.898981 1.078598 0.90395
280 24.0 0.630186 0.676772 0.903083
281 24.0 0.507878 1.551636 0.904642
282 24.0 0.301041 1.36353 0.876987
283 24.0 0.227809 0.91336 0.875252
284 24.0 0.0598512 1.128224 0.842995
285 24.0 0.349541 0.639114 0.92094
286 24.0 0.383961 1.807728 0.907402
287 24.0 0.660987 0.262064 0.884588
288 24.0 0.872889 1.507448 0.91233
289 25.0 0.349589 0.639086 0.919642
290 25.0 0.383843 1.807846 0.908691
291 25.0 0.872986 1.507128 0.911975
292 25.0 0.211606 0.956732 0.874642
293 25.0 0.661014 0.26208 0.884344
294 25.0 0.0652674 1.13243 0.856866
295 25.0 0.50769 1.55176 0.905754
296 25.0 0.300022 1.36321 0.876762
297 25.0 0.629775 0.676986 0.901505
298 25.0 0.898999 1.0788 0.904679
299 25.0 0.86416 0.576994 0.90258
300 25.0 0.228071 0.913522 0.874201
301 26.0 0.349729 0.638838 0.919841
302 26.0 0.383828 1.807918 0.909144
303 26.0 0.863991 0.577724 0.900526
304 26.0 0.898868 1.07896 0.904986
305 26.0 0.629358 0.677466 0.902403
306 26.0 0.298902 1.362654 0.879858
307 26.0 0.227902 0.914868 0.85747
308 26.0 0.0716127 1.136848 0.863515
309 26.0 0.661017 0.262082 0.884381
310 26.0 0.873057 1.507098 0.912672
311 26.0 0.50658 1.551556 0.904923
312 26.0 0.211982 0.956956 0.874801
313 27.0 0.863884 0.578646 0.901023
314 27.0 0.873345 1.506874 0.91169
315 27.0 0.383867 1.808064 0.909149
316 27.0 0.89874 1.079044 0.904786
317 27.0 0.629144 0.677646 0.901723
318 27.0 0.504006 1.551434 0.905106
319 27.0 0.349576 0.639114 0.92187
320 27.0 0.227559 0.914504 0.853319
321 27.0 0.110099 1.14041 0.832341
322 27.0 0.66102 0.26208 0.884515
323 27.0 0.212524 0.956772 0.868553
324 27.0 0.298445 1.362756 0.879897
325 28.0 0.864069 0.5786 0.900318
326 28.0 0.898722 1.079062 0.905292
327 28.0 0.62925 0.677906 0.902538
328 28.0 0.503025 1.551752 0.905965
329 28.0 0.29675 1.36209 0.884081
330 28.0 0.156435 1.143984 0.852307
331 28.0 0.661012 0.262052 0.884467
332 28.0 0.214184 0.956742 0.861104
333 28.0 0.349565 0.639182 0.919721
334 28.0 0.873082 1.507096 0.910954
335 28.0 0.226383 0.91404 0.850224
336 28.0 0.383912 1.808118 0.9088
337 29.0 0.898728 1.079044 0.905318
338 29.0 0.38392 1.808156 0.908753
339 29.0 0.864617 0.578808 0.900816
340 29.0 0.660995 0.26202 0.884637
341 29.0 0.628943 0.67862 0.901503
342 29.0 0.502678 1.55205 0.904402
343 29.0 0.294936 1.361426 0.888339
344 29.0 0.224407 0.913076 0.851747
345 29.0 0.207712 1.146102 0.85201
346 29.0 0.872791 1.50624 0.908314
347 29.0 0.349492 0.639194 0.920382
348 29.0 0.215979 0.956206 0.85222
349 30.0 0.221318 0.912098 0.865459
350 30.0 0.87265 1.505708 0.907064
351 30.0 0.29315 1.360514 0.889935
352 30.0 0.660991 0.262014 0.884608
353 30.0 0.628647 0.678992 0.902066
354 30.0 0.898783 1.079008 0.905556
355 30.0 0.864693 0.579094 0.897306
356 30.0 0.383913 1.80815 0.909115
357 30.0 0.349437 0.639054 0.919845
358 30.0 0.218056 0.955788 0.852622
359 30.0 0.265218 1.148842 0.857023
360 30.0 0.502926 1.552328 0.902754
361 31.0 0.219429 0.955406 0.851032
362 31.0 0.660996 0.26203 0.88446
363 31.0 0.319085 1.145314 0.873936
364 31.0 0.215687 0.912036 0.882217
365 31.0 0.29166 1.359942 0.893368
366 31.0 0.503559 1.5527 0.90278
367 31.0 0.628699 0.67888 0.903672
368 31.0 0.898868 1.078972 0.905396
369 31.0 0.872472 1.505674 0.907884
370 31.0 0.864191 0.578554 0.897605
371 31.0 0.349278 0.63893 0.918183
372 31.0 0.383927 1.808124 0.908905
373 32.0 0.872563 1.505594 0.906525
374 32.0 0.371391 1.138836 0.859975
375 32.0 0.206635 0.91221 0.890574
376 32.0 0.291061 1.359936 0.895726
377 32.0 0.503306 1.552584 0.904096
378 32.0 0.661024 0.262048 0.884181
379 32.0 0.898916 1.078924 0.905605
380 32.0 0.628651 0.6791 0.904189
381 32.0 0.349204 0.638828 0.91841
382 32.0 0.220526 0.954832 0.860063
383 32.0 0.864265 0.578316 0.898704
384 32.0 0.383927 1.808086 0.9089
385 33.0 0.221342 0.954448 0.863027
386 33.0 0.661034 0.262044 0.884435
387 33.0 0.412152 1.131614 0.849059
388 33.0 0.199966 0.911372 0.880905
389 33.0 0.502189 1.552128 0.903668
390 33.0 0.628486 0.679196 0.902685
391 33.0 0.899195 1.078774 0.905284
392 33.0 0.863901 0.578228 0.897662
393 33.0 0.383957 1.808092 0.909136
394 33.0 0.34917 0.63881 0.919337
395 33.0 0.289786 1.359924 0.89713
396 33.0 0.872844 1.505962 0.907111
397 34.0 0.872659 1.5061 0.910827
398 34.0 0.383907 1.808194 0.909747
399 34.0 0.863641 0.578144 0.895678
400 34.0 0.899551 1.078612 0.905392
401 34.0 0.628698 0.679376 0.903454
402 34.0 0.501142 1.551644 0.90366
403 34.0 0.289606 1.359412 0.899922
404 34.0 0.19375 0.911264 0.851772
405 34.0 0.448709 1.11841 0.864814
406 34.0 0.661059 0.262046 0.884165
407 34.0 0.221999 0.953354 0.854845
408 34.0 0.349365 0.639006 0.920273
409 35.0 0.34943 0.639098 0.920189
410 35.0 0.87242 1.50575 0.911978
411 35.0 0.22433 0.952934 0.858127
412 35.0 0.661095 0.262042 0.884889
413 35.0 0.490473 1.110086 0.890923
414 35.0 0.186264 0.911246 0.862025
415 35.0 0.288392 1.358842 0.893402
416 35.0 0.500218 1.551472 0.900986
417 35.0 0.628586 0.679726 0.905049
418 35.0 0.899438 1.07882 0.904809
419 35.0 0.383852 1.808142 0.909376
420 35.0 0.862745 0.57861 0.896431
421 36.0 0.862842 0.57883 0.895805
422 36.0 0.500089 1.551558 0.898958
423 36.0 0.34947 0.63903 0.920068
424 36.0 0.872236 1.50556 0.91156
425 36.0 0.22497 0.953182 0.865517
426 36.0 0.661134 0.262014 0.884994
427 36.0 0.535982 1.105748 0.880837
428 36.0 0.179419 0.91309 0.872122
429 36.0 0.286434 1.358286 0.88807
430 36.0 0.628564 0.679936 0.904893
431 36.0 0.383831 1.808072 0.909008
432 36.0 0.899188 1.079046 0.904661
433 37.0 0.628476 0.67987 0.905567
434 37.0 0.899186 1.079056 0.905899
435 37.0 0.499676 1.55153 0.898788
436 37.0 0.286019 1.357474 0.885568
437 37.0 0.172186 0.91431 0.850326
438 37.0 0.581668 1.101348 0.854645
439 37.0 0.661129 0.262022 0.885334
440 37.0 0.226339 0.953462 0.859773
441 37.0 0.34945 0.638978 0.921558
442 37.0 0.872368 1.50554 0.911183
443 37.0 0.383917 1.808096 0.908502
444 37.0 0.862765 0.578962 0.89941
445 38.0 0.349579 0.638904 0.922175
446 38.0 0.872588 1.505616 0.910281
447 38.0 0.227254 0.952726 0.863616
448 38.0 0.661173 0.26202 0.885301
449 38.0 0.631306 1.097758 0.844285
450 38.0 0.168197 0.915644 0.851594
451 38.0 0.284568 1.35695 0.885923
452 38.0 0.500023 1.551682 0.899192
453 38.0 0.628092 0.679558 0.905449
454 38.0 0.89908 1.07926 0.904193
455 38.0 0.862723 0.579334 0.899258
456 38.0 0.383931 1.80808 0.908578
457 39.0 0.872651 1.506028 0.910977
458 39.0 0.228732 0.951932 0.875298
459 39.0 0.661209 0.262044 0.885428
460 39.0 0.682583 1.091028 0.860401
461 39.0 0.862727 0.579506 0.899994
462 39.0 0.500107 1.55167 0.897809
463 39.0 0.627112 0.67953 0.906236
464 39.0 0.898906 1.079504 0.900511
465 39.0 0.383967 1.808126 0.908575
466 39.0 0.162247 0.914242 0.844302
467 39.0 0.284155 1.356852 0.887613
468 39.0 0.349684 0.638862 0.923224
469 40.0 0.38404 1.808152 0.908582
470 40.0 0.898992 1.0797 0.901885
471 40.0 0.6253 0.6807 0.908453
472 40.0 0.499664 1.551382 0.894994
473 40.0 0.282981 1.356018 0.890303
474 40.0 0.155224 0.914722 0.849619
475 40.0 0.715757 1.090974 0.862465
476 40.0 0.661204 0.26209 0.885339
477 40.0 0.230247 0.951472 0.884921
478 40.0 0.349732 0.63908 0.923395
479 40.0 0.872722 1.50625 0.911367
480 40.0 0.8629 0.579636 0.903817
481 41.0 0.87254 1.506304 0.911998
482 41.0 0.231829 0.951406 0.900358
483 41.0 0.740054 1.092394 0.868077
484 41.0 0.148071 0.915366 0.863539
485 41.0 0.282629 1.356708 0.890556
486 41.0 0.499511 1.551252 0.893836
487 41.0 0.349585 0.639398 0.923949
488 41.0 0.624267 0.681506 0.910167
489 41.0 0.898956 1.079798 0.9036
490 41.0 0.863079 0.579588 0.904819
491 41.0 0.384229 1.808182 0.908284
492 41.0 0.661181 0.262104 0.88509
493 42.0 0.86334 0.579866 0.90255
494 42.0 0.384378 1.808116 0.908472
495 42.0 0.898928 1.079714 0.90194
496 42.0 0.623936 0.681888 0.909372
497 42.0 0.50004 1.551468 0.895039
498 42.0 0.282253 1.357936 0.879226
499 42.0 0.138464 0.914172 0.863551
500 42.0 0.758788 1.091392 0.867587
501 42.0 0.661165 0.262112 0.885006
502 42.0 0.232785 0.951086 0.905551
503 42.0 0.872164 1.506066 0.912512
504 42.0 0.349635 0.639402 0.923783
505 43.0 0.897907 1.079716 0.897411
506 43.0 0.131199 0.91343 0.877851
507 43.0 0.23377 0.950488 0.914728
508 43.0 0.87194 1.505912 0.912546
509 43.0 0.281758 1.357482 0.879608
510 43.0 0.499815 1.551388 0.894626
511 43.0 0.349687 0.639182 0.925473
512 43.0 0.86327 0.58014 0.90536
513 43.0 0.38439 1.808122 0.908534
514 43.0 0.780106 1.090684 0.860151
515 43.0 0.623716 0.681964 0.910072
516 43.0 0.661155 0.262096 0.885033
517 44.0 0.863338 0.580284 0.905364
518 44.0 0.898678 1.079552 0.896342
519 44.0 0.871845 1.505776 0.912344
520 44.0 0.279154 1.35654 0.888522
521 44.0 0.12516 0.913358 0.88434
522 44.0 0.800794 1.092352 0.870319
523 44.0 0.661901 0.26195 0.885094
524 44.0 0.234749 0.950562 0.915584
525 44.0 0.499079 1.551336 0.896093
526 44.0 0.623865 0.682322 0.906266
527 44.0 0.349966 0.639252 0.924702
528 44.0 0.384426 1.808182 0.909422
529 45.0 0.624071 0.682672 0.905046
530 45.0 0.118569 0.913482 0.893331
531 45.0 0.871856 1.50565 0.912
532 45.0 0.275658 1.355316 0.888735
533 45.0 0.663461 0.26141 0.894518
534 45.0 0.235726 0.950408 0.917225
535 45.0 0.350248 0.639326 0.924944
536 45.0 0.384493 1.808094 0.908882
537 45.0 0.863314 0.580072 0.90501
538 45.0 0.899436 1.079504 0.897209
539 45.0 0.498768 1.55116 0.897001
540 45.0 0.811354 1.093124 0.892473
541 46.0 0.872048 1.505654 0.911568
542 46.0 0.236906 0.949706 0.921405
543 46.0 0.664305 0.261186 0.899839
544 46.0 0.815127 1.093466 0.888607
545 46.0 0.113365 0.914116 0.884185
546 46.0 0.384604 1.808052 0.909248
547 46.0 0.498957 1.551382 0.896867
548 46.0 0.624172 0.682692 0.90494
549 46.0 0.899702 1.079522 0.90003
550 46.0 0.862993 0.579934 0.908373
551 46.0 0.350364 0.639372 0.925161
552 46.0 0.273754 1.35474 0.892537
553 47.0 0.350395 0.639324 0.925076
554 47.0 0.899912 1.079546 0.900754
555 47.0 0.862801 0.57957 0.906507
556 47.0 0.872396 1.50568 0.911774
557 47.0 0.664375 0.261272 0.905833
558 47.0 0.816976 1.093346 0.884451
559 47.0 0.105361 0.914448 0.874302
560 47.0 0.272724 1.354932 0.901073
561 47.0 0.49784 1.551072 0.900085
562 47.0 0.624149 0.6827 0.90501
563 47.0 0.237726 0.94961 0.919091
564 47.0 0.384776 1.808044 0.90921
565 48.0 0.86258 0.579686 0.905534
566 48.0 0.872577 1.505808 0.912199
567 48.0 0.239127 0.949104 0.916417
568 48.0 0.663798 0.261582 0.908819
569 48.0 0.817476 1.092678 0.879128
570 48.0 0.0960473 0.913562 0.883641
571 48.0 0.271684 1.354656 0.904502
572 48.0 0.35041 0.639454 0.924654
573 48.0 0.385001 1.808192 0.909007
574 48.0 0.494829 1.5514 0.900184
575 48.0 0.899678 1.079528 0.899236
576 48.0 0.624154 0.682764 0.905548
577 49.0 0.4899 1.55248 0.891481
578 49.0 0.89957 1.07957 0.899356
579 49.0 0.24038 0.948638 0.91543
580 49.0 0.663115 0.261978 0.909361
581 49.0 0.816955 1.091958 0.878806
582 49.0 0.0890593 0.913034 0.877267
583 49.0 0.271187 1.354354 0.903947
584 49.0 0.624101 0.682704 0.904422
585 49.0 0.862307 0.579776 0.905305
586 49.0 0.872716 1.506058 0.91183
587 49.0 0.350357 0.639482 0.924861
588 49.0 0.385244 1.808408 0.909104
589 50.0 0.241107 0.948464 0.913031
590 50.0 0.662747 0.262222 0.909838
591 50.0 0.8159 1.092586 0.887191
592 50.0 0.084153 0.914016 0.869131
593 50.0 0.27099 1.35416 0.902665
594 50.0 0.486483 1.552856 0.890284
595 50.0 0.624086 0.682648 0.904068
596 50.0 0.899612 1.079576 0.899185
597 50.0 0.86218 0.579796 0.904745
598 50.0 0.385402 1.808574 0.90916
599 50.0 0.350298 0.63955 0.924681
600 50.0 0.872848 1.50622 0.911721
601 51.0 0.624095 0.682588 0.903557
602 51.0 0.872968 1.506422 0.912056
603 51.0 0.241869 0.947738 0.908149
604 51.0 0.662559 0.262422 0.90978
605 51.0 0.815755 1.093806 0.889161
606 51.0 0.074553 0.915684 0.762962
607 51.0 0.270193 1.354112 0.901922
608 51.0 0.484586 1.552498 0.894437
609 51.0 0.899655 1.079728 0.899437
610 51.0 0.862101 0.579586 0.906814
611 51.0 0.350319 0.639646 0.924343
612 51.0 0.385456 1.808982 0.909415
613 52.0 0.862131 0.57949 0.906436
614 52.0 0.482234 1.552692 0.89392
615 52.0 0.899717 1.079844 0.89966
616 52.0 0.350278 0.639522 0.924063
617 52.0 0.623924 0.68256 0.904585
618 52.0 0.385248 1.80912 0.909446
619 52.0 0.269149 1.353882 0.900857
620 52.0 0.0615434 0.921944 0.814939
621 52.0 0.815755 1.094528 0.889776
622 52.0 0.662475 0.262446 0.910088
623 52.0 0.242285 0.947396 0.907784
624 52.0 0.873062 1.506784 0.911208
625 53.0 0.86202 0.579506 0.9053
626 53.0 0.899409 1.07999 0.898941
627 53.0 0.623821 0.682424 0.905511
628 53.0 0.480955 1.553128 0.892008
629 53.0 0.268149 1.353654 0.90153
630 53.0 0.662384 0.262578 0.91012
631 53.0 0.815636 1.094796 0.888902
632 53.0 0.350022 0.639614 0.923483
633 53.0 0.242318 0.947352 0.907374
634 53.0 0.873088 1.506828 0.911388
635 53.0 0.0570033 0.924674 0.830784
636 53.0 0.385011 1.809118 0.909186
637 54.0 0.0562022 0.925016 0.826372
638 54.0 0.662384 0.26263 0.909558
639 54.0 0.350006 0.63979 0.922985
640 54.0 0.384899 1.809104 0.909665
641 54.0 0.861701 0.579754 0.903365
642 54.0 0.242288 0.947232 0.906638
643 54.0 0.815448 1.095022 0.890571
644 54.0 0.899012 1.080118 0.897714
645 54.0 0.624016 0.682512 0.906022
646 54.0 0.267367 1.353686 0.90367
647 54.0 0.480472 1.552966 0.893505
648 54.0 0.873082 1.506782 0.911221
649 55.0 0.384885 1.809154 0.910079
650 55.0 0.350044 0.639674 0.923548
651 55.0 0.872968 1.50675 0.911383
652 55.0 0.662329 0.262686 0.909639
653 55.0 0.242184 0.947064 0.907649
654 55.0 0.0557684 0.925468 0.831597
655 55.0 0.266658 1.353888 0.90322
656 55.0 0.480098 1.552874 0.89539
657 55.0 0.623811 0.682172 0.906959
658 55.0 0.899225 1.080188 0.897376
659 55.0 0.861557 0.579358 0.908027
660 55.0 0.815361 1.095374 0.890868
661 56.0 0.623722 0.681852 0.908568
662 56.0 0.479795 1.552944 0.895864
663 56.0 0.266282 1.353928 0.901297
664 56.0 0.350071 0.639518 0.923502
